stop_id,stop_name,similar_stop_id,similar_stop_name
1055_11,舟岡,1055_10,舟岡
1055_32,舟岡,1055_10,舟岡
1056_10,伊達営業所前,1056_10,伊達営業所前
1056_11,伊達営業所前,1056_10,伊達営業所前
1057_10,開拓記念館前,1057_10,開拓記念館前
1057_11,開拓記念館前,1057_10,開拓記念館前
1058_10,カルチャーセンターあけぼの前,1058_10,カルチャーセンターあけぼの前
1058_11,カルチャーセンターあけぼの前,1058_10,カルチャーセンターあけぼの前
1061_10,伊達警察署前,1061_10,伊達警察署前
1061_11,伊達警察署前,1061_10,伊達警察署前
1064_10,平取病院前,1064_10,平取病院前
1064_11,平取病院前,1064_10,平取病院前
1065_10,平取神社前,1065_10,平取神社前
1065_11,平取神社前,1065_10,平取神社前
1071_10,伊達網代町,1071_10,伊達網代町
1071_11,伊達網代町,1071_10,伊達網代町
1081_10,伊達市役所前,1081_10,伊達市役所前
1081_11,伊達市役所前,1081_10,伊達市役所前
1083_10,西一線,1083_10,西一線
1083_11,西一線,1083_10,西一線
1084_10,西一線第一,1084_10,西一線第一
1084_11,西一線第一,1084_10,西一線第一
1085_10,日高,1085_10,日高
1085_11,日高,1085_10,日高
1086_10,日高ターミナル,1086_10,日高ターミナル
1091_10,日赤前,1091_10,日赤前
1091_11,日赤前,1091_10,日赤前
1091_12,日赤前,1091_10,日赤前
1091_13,日赤前,1091_10,日赤前
1101_10,大町,1101_10,大町
1101_11,大町,1101_10,大町
1111_10,伊達山下町,1111_10,伊達山下町
1111_11,伊達山下町,1111_10,伊達山下町
1114_10,三石温泉,1114_10,三石温泉
1121_10,伊達駅通,1121_10,伊達駅通
1121_11,伊達駅通,1121_10,伊達駅通
1122_10,浜荻伏公住前,1122_10,浜荻伏公住前
1122_11,浜荻伏公住前,1122_10,浜荻伏公住前
1123_10,荻伏築港,1123_10,荻伏築港
1123_11,荻伏築港,1123_10,荻伏築港
1124_10,浜荻伏,1124_10,浜荻伏
1124_11,浜荻伏,1124_10,浜荻伏
1125_10,荻伏市街,1125_10,荻伏市街
1125_11,荻伏市街,1125_10,荻伏市街
1126_10,共栄,1126_10,共栄
1126_11,共栄,1126_10,共栄
1127_10,東栄,1127_10,東栄
1127_11,東栄,1127_10,東栄
1128_10,絵笛,1128_10,絵笛
1128_11,絵笛,1128_10,絵笛
1129_10,井寒台,1129_10,井寒台
1129_11,井寒台,1129_10,井寒台
1131_10,伊達駅前,1131_10,伊達駅前
1132_10,東井寒台,1132_10,東井寒台
1132_11,東井寒台,1132_10,東井寒台
1133_10,井寒台入口,1133_10,井寒台入口
1133_11,井寒台入口,1133_10,井寒台入口
1134_10,浦河森林公園,1134_10,浦河森林公園
1134_11,浦河森林公園,1134_10,浦河森林公園
1135_10,堺町西１丁目,1135_10,堺町西１丁目
1135_11,堺町西１丁目,1135_10,堺町西１丁目
1136_10,堺町,1136_10,堺町
1136_11,堺町,1136_10,堺町
1137_10,日高振興局前,1137_10,日高振興局前
1137_11,日高振興局前,1137_10,日高振興局前
1138_10,浦河町役場,1138_10,浦河町役場
1138_11,浦河町役場,1138_10,浦河町役場
1141_10,道営住宅前,1141_10,道営住宅前
1141_11,道営住宅前,1141_10,道営住宅前
