stop_id,stop_name,similar_stop_id,similar_stop_name
S011000013700000,鬼志別ターミナル,S0110000137,鬼志別ターミナル
S0110000138,浜鬼志別,S0110000138,浜鬼志別
S011000013800000,浜鬼志別,S0110000138,浜鬼志別
S0110000139,開発事業所前（猿払村）,S0110000139,開発事業所前（猿払村）
S011000013900000,開発事業所前（猿払村）,S0110000139,開発事業所前（猿払村）
S0110000140,村営牧場前（猿払村）,S0110000140,村営牧場前（猿払村）
S011000014000000,村営牧場前（猿払村）,S0110000140,村営牧場前（猿払村）
S0110000141,さるふつ公園前,S0110000141,さるふつ公園前
S011000014100000,さるふつ公園前,S0110000141,さるふつ公園前
S0110000142,恵山辺,S0110000142,恵山辺
S011000014200000,恵山辺,S0110000142,恵山辺
S0110000143,猿骨,S0110000143,猿骨
S011000014300000,猿骨,S0110000143,猿骨
S0110000144,芦野,S0110000144,芦野
S011000014400000,芦野,S0110000144,芦野
S0110000145,芦野高台,S0110000145,芦野高台
S011000014500000,芦野高台,S0110000145,芦野高台
S0110000146,猿払,S0110000146,猿払
S011000014600000,猿払,S0110000146,猿払
S0110000147,浜猿払,S0110000147,浜猿払
S011000014700000,浜猿払,S0110000147,浜猿払
S0110000148,生産団地前（猿払村）,S0110000148,生産団地前（猿払村）
S011000014800000,生産団地前（猿払村）,S0110000148,生産団地前（猿払村）
S0110000149,浅茅野,S0110000149,浅茅野
S011000014900000,浅茅野,S0110000149,浅茅野
S0110000150,ひょうたん沼入口,S0110000150,ひょうたん沼入口
S011000015000000,ひょうたん沼入口,S0110000150,ひょうたん沼入口
S0110000151,飛行場前（猿払村）,S0110000151,飛行場前（猿払村）
S011000015100000,飛行場前（猿払村）,S0110000151,飛行場前（猿払村）
S0110000152,安別,S0110000152,安別
S011000015200000,安別,S0110000152,安別
S0110000153,山軽,S0110000153,山軽
S011000015300000,山軽,S0110000153,山軽
S0110000154,よつ葉乳業前,S0110000154,よつ葉乳業前
S011000015400000,よつ葉乳業前,S0110000154,よつ葉乳業前
S0110000155,ベニヤ原生花園,S0110000155,ベニヤ原生花園
S011000015500000,ベニヤ原生花園,S0110000155,ベニヤ原生花園
S0110000156,工業団地前（浜頓別町）,S0110000156,工業団地前（浜頓別町）
S011000015600000,工業団地前（浜頓別町）,S0110000156,工業団地前（浜頓別町）
S0110000157,営林署前（浜頓別町）,S0110000157,営林署前（浜頓別町）
S011000015700000,営林署前（浜頓別町）,S0110000157,営林署前（浜頓別町）
S0110000158,大通三丁目,S0110000158,大通三丁目
S011000015800000,大通三丁目,S0110000158,大通三丁目
S0110000159,浜頓別ターミナル,S0110000159,浜頓別ターミナル
S011000015900000,浜頓別ターミナル,S0110000159,浜頓別ターミナル
S0110000160,浜頓別高校前,S0110000160,浜頓別高校前
S011000016000000,浜頓別高校前,S0110000160,浜頓別高校前
S0110000161,農試住宅前（浜頓別町）,S0110000161,農試住宅前（浜頓別町）
S011000016100000,農試住宅前（浜頓別町）,S0110000161,農試住宅前（浜頓別町）
S0110000162,金ヶ丘,S0110000162,金ヶ丘
S011000016200000,金ヶ丘,S0110000162,金ヶ丘
S0110000163,常盤,S0110000163,常盤
S011000016300000,常盤,S0110000163,常盤
S0110000164,下頓別四町内,S0110000164,下頓別四町内
S011000016400000,下頓別四町内,S0110000164,下頓別四町内
S0110000165,下頓別,S0110000165,下頓別
S011000016500000,下頓別,S0110000165,下頓別
S0110000166,高砂,S0110000166,高砂
S011000016600000,高砂,S0110000166,高砂
S0110000167,新弥生,S0110000167,新弥生
S011000016700000,新弥生,S0110000167,新弥生
S0110000168,弥生,S0110000168,弥生
S011000016800000,弥生,S0110000168,弥生
S0110000169,寿,S0110000169,寿
S011000016900000,寿,S0110000169,寿
S0110000170,スキー場前,S0110000170,スキー場前
S011000017000000,スキー場前,S0110000170,スキー場前
S0110000171,自動車学校前［中頓別町］,S0110000171,自動車学校前［中頓別町］
S011000017100000,自動車学校前［中頓別町］,S0110000171,自動車学校前［中頓別町］
S0110000172,旭台団地前,S0110000172,旭台団地前
S011000017200000,旭台団地前,S0110000172,旭台団地前
S0110000173,中頓別ターミナル,S0110000173,中頓別ターミナル
S011000017300000,中頓別ターミナル,S0110000173,中頓別ターミナル
S0110000174,本通り,S0110000174,本通り
S011000017400000,本通り,S0110000174,本通り
S0110000175,中頓別長寿園前,S0110000175,中頓別長寿園前
S011000017500000,中頓別長寿園前,S0110000175,中頓別長寿園前
