stop_id,stop_name,similar_stop_id,similar_stop_name
824_01,泉1丁目,824_01,泉1丁目
832_01,団地入口,832_01,団地入口
832_02,団地入口,832_01,団地入口
828_01,泉ヶ丘公園前,828_01,泉ヶ丘公園前
829_01,泉ヶ丘団地,829_01,泉ヶ丘団地
830_01,泉4丁目,830_01,泉4丁目
831_01,下鐺別,831_01,下鐺別
901_01,柴田前,901_01,柴田前
901_02,柴田前,901_01,柴田前
902_01,美羅尾スキー場,902_01,美羅尾スキー場
902_02,美羅尾スキー場,902_01,美羅尾スキー場
903_01,美羅尾入口,903_01,美羅尾入口
903_02,美羅尾入口,903_01,美羅尾入口
904_01,札友内,904_01,札友内
904_02,札友内,904_01,札友内
905_01,札友内第2部落,905_01,札友内第2部落
905_02,札友内第2部落,905_01,札友内第2部落
906_01,美留和分岐,906_01,美留和分岐
906_02,美留和分岐,906_01,美留和分岐
907_01,登音洞,907_01,登音洞
907_02,登音洞,907_01,登音洞
908_01,丸山,908_01,丸山
908_02,丸山,908_01,丸山
909_01,古丹分岐,909_01,古丹分岐
909_02,古丹分岐,909_01,古丹分岐
910_01,大曲分岐,910_01,大曲分岐
910_02,大曲分岐,910_01,大曲分岐
911_01,ポント,911_01,ポント
911_02,ポント,911_01,ポント
912_01,旧和琴小学校,912_01,旧和琴小学校
912_02,旧和琴小学校,912_01,旧和琴小学校
913_01,夕暮橋,913_01,夕暮橋
913_02,夕暮橋,913_01,夕暮橋
914_01,和琴入口,914_01,和琴入口
914_02,和琴入口,914_01,和琴入口
915_01,島見橋,915_01,島見橋
915_02,島見橋,915_01,島見橋
918_01,和琴半島,918_01,和琴半島
700_01,美幌駅前,700_01,美幌駅前
701_01,新町1丁目,701_01,新町1丁目
701_02,新町1丁目,701_01,新町1丁目
702_01,国保病院,702_01,国保病院
702_02,国保病院,702_01,国保病院
703_01,コミュニティセンター,703_01,コミュニティセンター
703_02,コミュニティセンター,703_01,コミュニティセンター
704_01,栄町2丁目,704_01,栄町2丁目
704_02,栄町2丁目,704_01,栄町2丁目
705_01,北4丁目,705_01,北4丁目
705_02,北4丁目,705_01,北4丁目
706_01,北3丁目,706_01,北3丁目
706_02,北3丁目,706_01,北3丁目
707_01,北2丁目,707_01,北2丁目
